2017|1|35|FUNDO MUNICIPAL  DE URBANIZAÇÃO - FUNDURB|1121999900|OUTRAS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA|RECURSOS DIRETAMENTE ARRECADADOS|121037.27|2017-05-04|0|Arrecadacao de Receita
2017|2|1|PMJP|1121990200|TAXA PELO EXERCÍCIO DE LOTEAMENTO E ARRUAMENTO|RECURSOS ORDINÁRIOS|234.65|2017-05-04|0|Arrecadacao de Receita
2017|2|1|PMJP|1724010000|TRANSF.DE REC.DO FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB|RECURSOS DO FUNDEB|15345232.44|2017-05-04|0|Arrecadacao de Receita
2017|11|13|FMS|1721330100|ATENÇÃO BÁSICA|SISTEMA ÚNICO DE SAÚDE - SUS|1423082.83|2017-12-04|0|Arrecadacao de Receita
2017|3|1|PMJP|1911990100|MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS|RECURSOS ORDINÁRIOS|113048.87|2017-05-04|0|Arrecadacao de Receita
2017|12|42|SEMOB|1919150000|MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO|RECURSOS DIRETAMENTE ARRECADADOS|1576257.27|2017-12-31|0|Arrecadacao de Receita
2017|10|13|FMS|1325010300|RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS  DE RECURSOS VINCULADOS  - FUNDO DE SAÚDE|TRANSF. DE RECURSO DO ESTADO PARA PROGRAMA DE SAÚDE|26520.15|2017-11-03|0|Arrecadacao de Receita
2017|3|13|FMS|1721330500|NÚCLEO DE APOIO A SAÚDE DA FAMÍLIA - NASF|SISTEMA ÚNICO DE SAÚDE - SUS|660000.00|2017-05-04|0|Arrecadacao de Receita
2017|2|14|FMDCA|1990990000|OUTRAS RECEITAS|RECURSOS DIRETAMENTE ARRECADADOS|5881.53|2017-05-04|0|Arrecadacao de Receita
2017|11|1|PMJP|1325019900|REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - CONVÊNIOS|TRANSF DE CONVENIO-REC DA UNIAO|168038.00|2017-12-04|0|Arrecadacao de Receita
2017|1|1|PMJP|1931110000|RECEITA DA DÍVIDA ATIVA DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - IPTU|RECURSOS ORDINÁRIOS|9114410.00|2017-05-04|0|Previsao de Receita
2017|5|1|PMJP|1122990400|OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS|RECURSOS ORDINÁRIOS|29529.02|2017-06-02|0|Arrecadacao de Receita
2017|1|42|SEMOB|1122990200|OUTRAS TAXAS|RECURSOS DIRETAMENTE ARRECADADOS|5445.60|2017-05-04|0|Arrecadacao de Receita
2017|10|13|FMS|1721331600|COMPONENTE BÁSICO DA ASSISTÊNCIA FARMACÊUTICA|SISTEMA ÚNICO DE SAÚDE - SUS|745597.74|2017-11-03|0|Arrecadacao de Receita
2017|5|10|FUNJOPE|1325019900|RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - RECURSOS VINCULADOS EM AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE|TRANSF. DE CONVÊNIOS - REC UNIÃO ADM. INDIRETA E FUNDOS|2529.33|2017-06-02|0|Arrecadacao de Receita
2017|8|1|PMJP|1990990000|OUTRAS RECEITAS|RECURSOS ORDINÁRIOS|417964.08|2017-09-04|0|Arrecadacao de Receita
2017|2|6|IPM|1210290100|CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO (FUNFIN)|RECEITAS DO FUNDO PREVIDENCIÁRIO  FINANCEIRO - FUNFIN|577.66|2017-05-04|0|Arrecadacao de Receita
2017|7|1|PMJP|1721350400|FNDE - PNATE - PROGRAMA NACIONAL DE TRANSPORTE ESCOLAR|TRANSFERENCIAS DA UNIÃO - FNDE|12734.00|2017-08-01|0|Arrecadacao de Receita
2017|8|6|IPM|1210291100|CONTRIBUIÇÕES DE PENSIONISTAS CIVIL PARA O REGIME PRÓPRIO (FUNFIN)|RECEITAS DO FUNDO PREVIDENCIÁRIO  FINANCEIRO - FUNFIN|51056.11|2017-09-04|0|Arrecadacao de Receita
2017|5|42|SEMOB|1919280000|MULTAS DECORRENTES DA OPERAÇÃO DE TRANSPORTE RODOVIÁRIO DE PASSAGEIROS E CARGAS|RECURSOS DIRETAMENTE ARRECADADOS|547.02|2017-06-02|0|Arrecadacao de Receita
2017|1|6|IPM|1912290102|MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO PATRONAL PARA O RPPS FUNPREV|RECEITAS DO FUNDO PREVIDENCIÁRIO CAPITALIZADO - FUNPREV|500000.00|2017-05-04|0|Previsao de Receita
2017|7|42|SEMOB|1325029900|REMUNERAÇÃO DE OUTROS DEPÓSITOS DE RECURSOS NÃO VINCULADOS|RECURSOS DIRETAMENTE ARRECADADOS|51482.29|2017-08-01|0|Arrecadacao de Receita
2017|1|1|PMJP|1990990500|RECEITA DE CEMITÉRIOS|RECURSOS ORDINÁRIOS|10795.16|2017-05-04|0|Arrecadacao de Receita
2017|1|6|IPM|1324020000|FUNDOS DE APLICAÇÃO EM COTAS – RENDA FIXA (FUNPREV)|RECEITAS DO FUNDO PREVIDENCIÁRIO CAPITALIZADO - FUNPREV|17000000.00|2017-05-04|0|Previsao de Receita
2017|8|13|FMS|1325019900|RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - OUTROS RECURSOS VINCULADOS|TRANSF. DE CONVÊNIOS - REC UNIÃO ADM. INDIRETA E FUNDOS|68.58|2017-09-04|0|Arrecadacao de Receita
2017|1|42|SEMOB|1919280000|MULTAS DECORRENTES DA OPERAÇÃO DE TRANSPORTE RODOVIÁRIO DE PASSAGEIROS E CARGAS|RECURSOS DIRETAMENTE ARRECADADOS|80000.00|2017-05-04|0|Previsao de Receita
2017|7|6|IPM|7210290100|CONTRIBUIÇÃO PATRONAL DE SERV. ATIVO CIVIL INTRA-ORÇAMENTÁRIAS (FUNFIN)|RECEITAS DO FUNDO PREVIDENCIÁRIO  FINANCEIRO - FUNFIN|3551637.93|2017-08-01|0|Arrecadacao de Receita
2017|1|13|FMS|1721330800|REDE DE URGÊNCIA - UPA/SE|SISTEMA ÚNICO DE SAÚDE - SUS|350000.00|2017-05-04|0|Arrecadacao de Receita
2017|1|2|EMLUR|1990990000|OUTRAS RECEITAS|RECURSOS DIRETAMENTE ARRECADADOS|199390.00|2017-05-04|0|Previsao de Receita
2017|10|35|FUNDO MUNICIPAL  DE URBANIZAÇÃO - FUNDURB|1121999900|OUTRAS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA|RECURSOS DIRETAMENTE ARRECADADOS|86542.52|2017-11-03|0|Arrecadacao de Receita
2017|1|1|PMJP|9721010210|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - FPM|RECURSOS ORDINÁRIOS|5236169.82|2017-05-04|0|Arrecadacao de Receita
2017|1|6|IPM|1210291100|CONTRIBUIÇÕES DE PENSIONISTAS CIVIL PARA O REGIME PRÓPRIO (FUNFIN)|RECEITAS DO FUNDO PREVIDENCIÁRIO  FINANCEIRO - FUNFIN|689000.00|2017-05-04|0|Previsao de Receita
2017|11|13|FMS|1121170000|TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA|RECURSOS DIRETAMENTE ARRECADADOS|43105.51|2017-12-04|0|Arrecadacao de Receita
