106255|2009|1|Valor empenhado referente ao Pagamento de Gratificação de Apoio de Nivel Superior correspondente ao mês de Dezembro/2009 de acordo com a Resolução CD/FNDE nº. 22 de 26 de maio de 2008 - Diretrizes definidas no art. 8º e Plano de Implementação: Coordenadores Locais que atuam no Projovem Urbano, conforme a Solicitação de Autorização de Empenho/SEDEC.|450.00|1.00|UND|2009-12-10|00316|450.00|2009-12-10
70559|2009|1|VALOR EMPENHADO REFERENTE A ASSINATURA MENSAL DA NOTA FISCAL Nº 0000023130 COM VENCIMENTO EM 15/12/09..|41.74|1.00|1|2009-12-14|00386|41.74|2009-12-14
130255|2009|2|08 Pneu para Celta, Uno, Pálio 165/70 R-13 Marca: Goodyear..|115.00|8.00|Und|2009-05-25|00242|920.00|2009-04-29
520117|2009|1|VALOR EMPENHADO CORRESPONDENTE AO JUROS BNDES DO CONTRATO Nº 01251821011 VENC. EM 15 DE MAIO DE 2009.|71.62|1.00|1|2009-05-12|00010|71.62|2009-05-12
141217|2009|1|O VALOR QUE ORA EMPENHAMOS REFERE-SE A AUXÍLIO FINANCEIRO A PESSOA FÍSICA QUE SE ENCONTRA EM SITUAÇÃO DE VULNERABILIDADE SOCIAL E QUE DE ACORDO COM O PERFIL SÓCIO-ECONOMICO, FOI CONSTATADO QUE O MESMO NÃO DISPÕES DE CONDIÇÕES FINANCEIRA PARA PROVER SUA MORADIA, CONFORME PARECER SOCIAL DA DIPOP DESTA SECRETARIA.|150.00|1.00|UND|2009-05-22|00280|150.00|2009-05-22
290252|2009|1|VLR. EMPENHADO DESTINA-SE PARA CUSTEAR AS DESPESAS COM A CONTRATAÇÃO DA BANDA OS PRAIEIROS REPRESENTADA PELO SR. ANDRE DIAS GERONIMO, PARA REALIZAR DUAS APRESENTAÇÕES NOS DIAS 24 E 28 DE FEVEREIRO DO CORRRENTE ANO, NO EVENTO FOLIA DOS BAIRROS, NA PROGRAMAÇÃO DO CARNAVAL 2009, DE ACORDO COM O PARECER JURÍDICO 078/2009 E PROC. ADMINISTRATIVO 0159/2009.|1500.00|1.00|UND|2009-02-26|00217|1500.00|2009-02-19
103132|2009|1|Valor empenhado referente ao Pagamento de Gratificação de Profº de Ensino Fundamental correspondente ao mês  de Julho/2009  de acordo com  a Resolução CD/FNDE nº. 22 de 26 de maio de 2008 - Diretrizes definidas no art. 8º e Plano de Implementação: Coordenadores Locais que atuam no Projovem Urbano, conforme a Solicitação de Autorização de Empenho/SEDEC .|360.00|1.00|UND|2009-07-27|00316|360.00|2009-07-27
105962|2009|1|Valor empenhado referente ao Pagamento de Gratificação como Professor de Qualificação Profissional correspondente ao mês de Novembro/2009 de acordo com a Resolução CD/FNDE nº. 22 de 26 de maio de 2008 - Diretrizes definidas no art. 8º e Plano de Implementação: Coordenadores Locais que atuam no Projovem Urbano, conforme a Solicitação de Autorização de Empenho/SEDEC.|360.00|1.00|Und|2009-11-30|00452|360.00|2009-11-30
181089|2009|1|DESPESA EMPENHADA PARA FAZER FACE AO PAGAMENTO DE 100 AGENDAS 2010 PARA ESTE ORGÃO|1222.00|1.00|UN|2009-12-22|00276|1222.00|2009-12-22
120418|2009|1|VALOR EMPENHADO REFERENTE AO PAGAMENTO DE JUROS, CONTRATO MP 2022 CONF. DOC. ANEXO. VENC. 25/09/09. DÉBITO EM C/C B. BRASIL (9988-0).|2266.02|1.00|1|2009-10-05|00386|2266.02|2009-10-05
530388|2009|1|VALOR EMPENHADO REFERENTE AO PAGAMENTO DA CONTRIBUIÇÃO PATRONAL JUNTO A PREVIDÊNCIA - ATIVA - IPM DA PROCURADORIA GERAL DO MUNICIPIO, REFERENTE AO MÊS DE SETEMBRO, CONFORME RELATÓRIO.(DOCUMENTO EM ANEXO).|2321.24|1.00|unid|2009-09-30|00067|2321.24|2009-09-30
510193|2009|1|VALOR EMPENHADO REFERENTE À AQUISIÇÃO DE 05 (CINCO) NOTEBOOKS TIPO 2,  10 (DEZ) ESTAÇÕES DE TRABALHO TIPO 3, 24 (VINTE E QUATRO) ESTAÇÕES DE TRABALHO TIPO 4, 3 (TRÊS) ESTAÇÕES DE TRABALHO TIPO 5, 6 (SEIS) IMPRESSORAS MATRICIAL DE 80 COLUNAS (PADRÃO I), 7 (SETE) PROJETORES MULTIMIDIA (DATASHOW)  E 7 (SETE) MÁQUINAS FOTOGRÁFICA DIGITAL 7.0 MEGAPIXEL, CONFORME COMPRA COM REGISTRO DE PREÇOS Nº 0011/2009  E ORDEM DE COMPRA Nº 033/2009. \r\nOBS: VALOR EMPENHADO REFERENTE A 90%, COM RECURSOS DO PNAFM.\r\n|154903.50|1.00|1|2009-06-16|00242|154903.50|2009-05-28
130199|2009|2|50 Carimbo tipo assinatura 5x2 cm em madeira..|5.00|50.00|Und|2009-05-21|00242|250.00|2009-04-17
392168|2009|1|VALOR EMPENHADO CORRESPONDENTE AO PAGTº DA AMORTIZAÇÃO DO EMPRÉSTIMO DA LEI 7976 CONF.EXT. DÉBITO EM C/C B.BRASIL (9885-X). VENC. 30/06/2009.|186.20|1.00|1|2009-07-03|00010|186.20|2009-07-03
143321|2009|1|VALOR EMPENHADO REFERENTE AO PAGAMENTO DA FOLHA DO MÊS DE DEZEMBRO/2009, CONFORME RELATÓRIO. ( DOCUMENTO EM ANEXO).|277055.54|1.00|unid|2009-12-23|00067|277055.54|2009-12-23
103157|2009|1|Valor empenhado referente ao Pagamento de Gratificação de Profº de Ensino Fundamental correspondente ao mês  de Julho/2009  de acordo com  a Resolução CD/FNDE nº. 22 de 26 de maio de 2008 - Diretrizes definidas no art. 8º e Plano de Implementação: Coordenadores Locais que atuam no Projovem Urbano, conforme a Solicitação de Autorização de Empenho/SEDEC .|360.00|1.00|UND|2009-07-28|00316|360.00|2009-07-28
280449|2009|1|VLR EMPENHADO P/FAZER FACE AO PAGTO C/FOLHA DOS SERVIÇOS PRESTADOS CARLOS ANTONIO DA SILVA E OUTROS NO MES DE MAIO/2009 P/ESTA STTRANS.|16938.05|1.00|UMA|2009-05-28|00105|16938.05|2009-05-28
291492|2009|1|VALOR EMPENHADO DESTINA-SE PARA CUSTEAR AS DESPESAS COM A CONTRATAÇÃO DO MESTRE CLOVIS , REPRESENTADO PELO FORNECEDOR ABAIXO MENCIONADO,  QUE FARÁ UMA APRESENTAÇÃODO ESPETÁCULO "TEATRO DE BABAU",   NO DIA 10/10/2009, NA PÇA. DA PAZ,  NOS BANCÁRIOS, CONFORME PARECER JURÍDICO 802/09,  E PROC. ADM. 2131/2009.|1000.00|1.00|UND|2009-10-09|00217|1000.00|2009-10-09
60379|2009|15|BINDER CLIPS MÉDIO COR PRETA (PRENDEDOR DE PAPEL) TAM 32MM. MARCA: UFFIZI|0.30|50.00|UND|2009-08-20|00242|15.00|2009-07-27
391267|2009|1|VALOR EMPENHADO REFERE-SE A AQUISIÇÃO GÊNEROS ALIMENTICIOS E DESCARTÁVEIS, PARA MANUTENÇÃO DOS CENTROS DE ATENÇÃO PSICOSSOCIAL - CAPS, CONFORME CONTRATO Nº 1255/2009, AE Nº 452/2009 E PREGÃO PRESENCIAL Nº 004/2009, EM ANEXO.|17299.05|1.00|\N|2009-04-29|00006|17299.05|2009-04-29
271425|2009|1|valor referente a pagamento da prestação de serviço da contratada VAldilene Rodrigues de Assis Cruz|1000.00|1.00|\N|2010-01-25|00108|1000.00|2009-12-29
90015|2009|1|VALOR EMPENHADO PARA FAZER FACE AS DESPESAS COM LOCAÇÃO DE 01 VEÍCULO KOMBI À DISPOSIÇÃO DA SEDURB CONFORME CONTRATO Nº 04/06  ADITIVO Nº 01/2006 e 02/2008 E PREGÃO 027/05, CORRESPONDENTE AO PERÍODO DE 01.01.2009 à 31.12.2009. (DOC. EM ANEXO)|34800.00|1.00|UM|2009-02-09|00236|34800.00|2009-01-08
101386|2009|1|Valor empenhado referente ao Pagamento de Gratificação correspondente ao mês  de Abril/2009 de acordo com  a Resolução CD/FNDE nº 22 de 26 de maio de 2008 - Diretrizes definidas no art. 8º e Plano de Implementação dos Coordenadores Locais que atuam no Projovem Urbano Especificações: Ação:  Gratificação de Profissionais do Projovem Urbano, Profissional de Ensino Fundamental  Qualificação Profissional, Participação Cidadã,  Diretores de Polos e Coodenação Locais, conforme a Solicitação de Autorização de Empenho/SEDEC / PROJOVEM URBANO.|360.00|1.00|UND|2009-05-12|00316|360.00|2009-05-12
60436|2009|1|A PRESENTE DESPESA REFERE-SE A PRESTAÇÃO DE SERVIÇOS DE EMPRESA ESPECIALIZADA NA MANUTENÇÕA PREVENTIVA E CORRETIVA PARA AS SUBESTAÇÕES E GRUPOS GERADORES DO PAÇO MUNICIPAL, CENTRO ADMINISTRATIVO MUNICIPAL E GERADOR DO SAMU, NO PREÍODO DE 01 DE JULHO A 30 JULHO DE 2009, CONFORME CONTRATO Nº 103/07,  ADITIVO Nº 03/09 E DOC. EM ANEXO.|3800.00|1.00|UND|2009-09-21|00242|3800.00|2009-08-26
110676|2009|1|O valor empenhado, refere-se a aquisição de material de consumo destinado a SEINFRA, conforme Orçamentos anexos.                                                                                                                                                CONTA BANCARIA - B.|740.71|1.00|\N|2009-11-23|00064|740.71|2009-11-20
271200|2009|1|Valor referente a serviço prestado aos shoppings populares, durante o período de dezembro/2009, conforme autorizações em anexo. processo nº 111949/09.|465.00|1.00|\N|2009-12-01|00108|465.00|2009-11-23
