2013|12|10|FUNJOPE|1325029900|REMUNERAÇÃO DE OUTROS DEPÓSITOS DE RECURSOS NÃO VINCULADOS|RECURSOS ORDINÁRIOS|6229.59|2014-02-03|0|Arrecadacao de Receita
2013|4|1|PMJP|1722010400|COTA-PARTE DO IPI SOBRE EXPORTACAO|RECURSOS ORDINÁRIOS|43550.59|2014-02-03|0|Arrecadacao de Receita
2013|6|6|IPM|1210460000|COMPENSAÇÕES PREVIDENCIÁRIA ENTRE O REGIME GERAL E OS REGIMES PRÓPRIOS DA PREVIDÊNCIA DOS SERVIDORES|RECURSOS ORDINÁRIOS|1226050.82|2014-02-03|0|Arrecadacao de Receita
2013|8|1|PMJP|1931990000|RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS|RECURSOS ORDINÁRIOS|277414.54|2014-02-03|0|Arrecadacao de Receita
2013|2|1|PMJP|9722010100|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - ICMS|RECURSOS ORDINÁRIOS|3814762.61|2014-02-03|0|Arrecadacao de Receita
2013|7|14|FMDCA|1990990000|OUTRAS RECEITAS|RECURSOS DIRETAMENTE ARRECADADOS|673.84|2014-02-03|0|Arrecadacao de Receita
2013|12|1|PMJP|1361010000|RECEITA DE CESSÃO DO DIREITO DE OPERACIONALIZAÇÃO DA FOLHA DE PAGAMENTO DE PESSOAL|RECURSOS ORDINÁRIOS|24250000.00|2014-01-24|0|Previsao de Receita
2013|1|13|FMS|1721013305|NÚCLEO DE APOIO A SAÚDE DA FAMÍLIA - NASF|SISTEMA ÚNICO DE SAÚDE - SUS|400000.00|2014-02-03|0|Arrecadacao de Receita
2013|1|1|PMJP|1122050000|OUTRAS TAXAS|RECURSOS ORDINÁRIOS|5604.10|2014-02-03|0|Arrecadacao de Receita
2013|1|13|FMS|1721013310|REDE DE SAÚDE MENTAL|SISTEMA ÚNICO DE SAÚDE - SUS|134172.90|2014-02-03|0|Arrecadacao de Receita
2013|4|35|FUNDO MUNICIPAL  DE URBANIZAÇÃO - FUNDURB|1390010501|RENDIMENTOS DE APLICACOES FINANCEIRAS -REC. DA OUTORGA ONEROSA|RECURSOS DIRETAMENTE ARRECADADOS|21575.03|2014-02-03|0|Arrecadacao de Receita
2013|6|1|PMJP|1931990000|RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS|RECURSOS ORDINÁRIOS|278603.28|2014-02-03|0|Arrecadacao de Receita
2013|6|13|FMS|1721013309|CEO - CENTRO DE ESPECIALIDADES ODONTOLÓGICAS|SISTEMA ÚNICO DE SAÚDE - SUS|398750.00|2014-02-03|0|Arrecadacao de Receita
