2010|6|8|STTRANS|1122060000|TAXA DE VISTORIA|RECURSOS DIRETAMENTE ARRECADADOS|3255.72|2011-02-15|0|Arrecadacao de Receita
2010|3|13|FMS|1390010300|RENDIMENTOS DE APLICACOES FINANCEIRAS - REC. DO SUS|SISTEMA ÚNICO DE SAÚDE - SUS|391851.39|2011-02-15|0|Arrecadacao de Receita
2010|1|41|FUNDO MUNICIPAL DE TURISMO - FUMTUR|1990000000|RECEITAS DIVERSAS|RECURSOS DIRETAMENTE ARRECADADOS|200000.00|2010-01-26|0|Previsao de Receita
2010|10|1|PMJP|2471000000|TRANSF.DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES|TRANSF DE CONVENIO-REC DA UNIAO|1444847.11|2011-02-15|0|Arrecadacao de Receita
2010|6|13|FMS|1325011200|RECEITA DE REMUNERACAO DE DEPOSITOS BANCÁRIOS - RECURSOS DIRETAMENTE ARRECADADOS|RECURSOS DIRETAMENTE ARRECADADOS|1453.32|2011-02-15|0|Arrecadacao de Receita
2010|2|6|IPM|1210460000|COMPENSAÇÕES PREVIDENCIÁRIA ENTRE O REGIME GERAL E OS REGIMES PRÓPRIOS DA PREVIDÊNCIA DOS SERVIDORES|RECURSOS DIRETAMENTE ARRECADADOS|520561.69|2011-02-15|0|Arrecadacao de Receita
2010|12|1|PMJP|1931130000|RECEITA DA DIVIDA ATIVA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS|RECURSOS ORDINÁRIOS|259079.28|2011-02-15|0|Arrecadacao de Receita
2010|5|34|FUNDO MUNICIPAL DO MEIO - AMBIENTE|1922010000|RESTITUICOES DE CONVÊNIOS|TRANSF. DE CONVÊNIOS - REC UNIÃO ADM. INDIRETA E FUNDOS|6422.48|2011-02-15|0|Arrecadacao de Receita
2010|1|1|PMJP|1121060000|TAXA PELO EXERCÍCIO DE LOTEAMENTO E ARRUAMENTO|RECURSOS ORDINÁRIOS|27939.00|2010-01-26|0|Previsao de Receita
2010|5|13|FMS|1121170000|TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA|RECURSOS DIRETAMENTE ARRECADADOS|27141.05|2011-02-15|0|Arrecadacao de Receita
2010|10|35|FUNDO MUNICIPAL  DE URBANIZAÇÃO - FUNDURB|1390010501|RENDIMENTOS DE APLICACOES FINANCEIRAS -REC. DA OUTORGA ONEROSA|RECURSOS DIRETAMENTE ARRECADADOS|103998.48|2011-02-15|0|Arrecadacao de Receita
2010|2|6|IPM|1990990000|OUTRAS RECEITAS|RECURSOS DIRETAMENTE ARRECADADOS|24372.50|2011-02-15|0|Arrecadacao de Receita
2010|4|33|FUNDO MUNICIPAL DE APOIO AOS PEQUENOS NEGÓCIOS|1220990100|OUTRAS CONTRIBUIÇÕES ECONÔMICAS - EMPREENDER - JP|RECURSOS DIRETAMENTE ARRECADADOS|327187.93|2011-02-15|0|Arrecadacao de Receita
