142490|2014|1|O VALOR QUE ORA EMPENHAMOS REFERE-SE A AUXILIO FINANCEIRO A PESSOA FISICA QUE SE ENCONTRA EM SITUACAO DE VULNERABILIDADE SOCIAL E QUE DE ACORDO COM O PERFIL SOCIO-ECONOMICO, FOI CONSTATADO QUE O MESMO NAO DISPOES DE CONDICOES FINANCEIRA PARA PROVER SUA MORADIA, CONFORME PARECER SOCIAL DA DIPOP DESTA SECRETARIA. REF. JULHO A DEZEMBRO/2014.|200.00|6.00|mes|2014-07-18|00280|1200.00|2014-07-18
391538|2014|4|PORTA DE FERRO, TIPO BARRA HORIZONTAL DE ½" COM BARRA REDONDA DE FERRO DE ½" HORIZONTAIS COM ESPAÇAMENTO DE 10cm E UMA BARRA CHATA DE FERRO DE 1"X3/16" NA VERTICAL, MOLDURA COM BARRA CHATA DE FERRO DE 1"X3/16" COM FERROLHO PARA COLOCAÇÃO DE CADEADO, PARA ATENDER O HMSI, CONF. ATA DE REGISTRO DE PREÇO Nº 079/2013 E ANEXO DA ATA EM ANEXO. PROC. LICITATÓRIO Nº 23.354/2012 - PREGÃO PRESENCIAL Nº 011/2013|175.00|55.00|m²|2014-05-12|00112|9625.00|2014-05-06
393329|2014|1|A PRESENTE DESPESA REFERE-SE EXERCICIOS ANTERIORES/2013 NO PAGAMENTO DA NF. Nº 10008081, REFERENTE AO PROCEDIMENTOS DE EMBOLIZAÇÃO COM USO DE PIPELINE DA PACIENTE: JEANE NICACIO DE SOUZA, COMPETENCIA DEZEMBRO DE 2013, CONFORME TERMO DE CONVENIO Nº 07/SMS/2013, PARECER DA CONTROLADORIA GERAL DO MUNICIPIO,  PARECER DO COPS, REQUERIMENTO Nº 156/2014 E DOCUMENTO ANEXO AO PROCESSO Nº 11.015/2014|1700.00|1.00|\N|2014-11-06|00006|1700.00|2014-10-30
130092|2014|1|VALOR EMPENHADO REFERE-SE AO DEMONSTRATIVO DE REAJUSTAMENTO DAS MEDIÇÕES Nº 35, REFERENTE À EXECUÇÃO DE REFORMA RECUPERAÇÃO E MELHORIAS DE EQUIPAMENTOS DA SAÚDE - DISTRITO III - LOTE 03 -  CONFORME CONTRATO Nº 49/2011, CONCORRENCIA PÚBLICA Nº 10/2011/SEINFRA e OFÍCIO Nº 135/GS EM ANEXO.|581.55|1.00|\N|2014-04-12|00242|581.55|2014-02-28
291017|2014|1|VALOR EMPENHADO DESTINA-SE A CUSTEAR  AS DESPESAS COM PRESTAÇÃO DE SERVIÇO DE PROJETORES TIPO I , II E III PARA EVENTOS APOIADOS  OU REALIZADOS PELA FUNJOPE, DURANTE O PERIODO DE DEZEMBRO CONFORME OBJETO DE CONTRATO N.L009/2013 E PREGÃO PRESENCIAL N. 004/2013 CONFORME DOCUMENTAÇÃO EM ANEXO N.4081/2014|2000.00|1.00|UND|2015-01-06|00712|2000.00|2014-12-01
200435|2014|1|VALOR EMPENHADO REF A PREMIAÇÃO DO 1º LUGAR DA FAIXA ETARIA DE 60 ANOS ACIMA FEMININO PERCURSO 21 KM DA 13ª MEIA MARATONA CIDADE DE JOÃO 2014 CONF. PROJETO EM ANEXO.|400.00|1.00|1|2014-08-21|00676|400.00|2014-08-21
220013|2014|1|VALOR DO EMPENHO REFERENTE AO SERVICO DE LOCACAO DE CAMINHOES DO TIPO UMA CARROCERIA ABERTA E UMA RETRO-ESCAVADEIRA HIDRAULICA NO PERIODO DE 20/11 A 19/12/13, CONFORME ADITIVO No 005/13 REF. AO CONTRATO No 002/2011 E PREGAO PRESENCIAL No 035/2010 DESTA AUTARQUIA.|133315.32|1.00|1|2014-02-06|00649|133315.32|2014-01-10
240048|2014|1|O VALOR EMPENHADO REFERE-SE AO PAGAMENTO DE PRESTAÇÃO DE SERVIÇOS NO 1º CURSO DE FORMAÇÃO DA GUARDA CIVIL MUNICIPAL DE JOÃO PESSOA, 3ª EDIÇÃO, REFERENTE AO MÊS DE JANEIRO, CONFORME DOCUMENTAÇÃO EM ANEXO.|1600.00|1.00|1|2014-03-24|00696|1600.00|2014-03-24
110127|2014|1|O valor empenhado, refere-se a Locação de 03(Tres)  Caminhões Basculantes de Carroceria, conforme Contrato  59/2012 do Pregão Presencial  10/2012 da CSL SEINFRA, pelo periodo de 6 meses, apresentado pelo LOTE-03                                                                                                                                                         CONTA  BANCARIA-|84167.20|1.00|\N|2014-04-28|00242|84167.20|2014-03-06
110523|2014|1|O valor empenhado, refere-se a serviços de desinsetização, desratização e descupinização nas dependencias da SEINFRA, de acordo com o Mem. 053/2014 da DAF e orçamentos em anexo.                       CONTA BANCARIA - B.|1080.00|1.00|\N|2014-09-01|00064|1080.00|2014-08-29
240214|2014|1|VALOR EMPENHADO DA CONTRIBUIÇÃO PATRONAL - IPM AO FUNDO PREVIDENCIARIO FINANCEIRO, REFERENTE A FOLHA DE PAGAMENTO DOS SERVIDORES ATIVOS DA SECRETARIA DE SEGURIDADE URBANO E CIDADANIA, REFERENTE AO 13ª SALÁRIO/2014, CONFORME RELATÓRIO(DOCUMENTO EM ANEXO).|184217.20|1.00|unid|2014-12-19|00067|184217.20|2014-12-15
142690|2014|1|O VALOR QUE ORA EMPENHAMOS PARA FAZER FACE A DESPESA DE ACORDO COMA LEI MUNICIPAL DE No 11.608/12/2008 - PROGRAMA MUNICIPAL BOLSA UNIVERSIDADE - PMJPUNI, ADMINISTRADO PELA SEDES - ATRAVES DO PROGRAMA BOLSA FAMILIA. REF. AOS MESES JULHO A DEZEMBRO/2014.|241.33|6.00|mes|2014-07-29|00280|1447.98|2014-07-29
220682|2014|1|VALOR DO EMPENHO  REFERENTE AO ALUGUEL DO IMÓVEL P/PONTO DE APOIO SITUADO EM MANAÍRA NO PERÍODO NO MÊS DE SETEMBRO/2014, CONFORME CONTRATO Nº 059/09 E ADITIVO  Nº 004/2013, DESTA AUTARQUIA.|783.96|1.00|1|2014-09-19|00649|783.96|2014-09-19
142648|2014|1|O VALOR QUE ORA EMPENHAMOS PARA FAZER FACE A DESPESA DE ACORDO COMA LEI MUNICIPAL DE No 11.608/12/2008 - PROGRAMA MUNICIPAL BOLSA UNIVERSIDADE - PMJPUNI, ADMINISTRADO PELA SEDES - ATRAVES DO PROGRAMA BOLSA FAMILIA. REF. AOS MESES JULHO A DEZEMBRO/2014.|241.33|6.00|mes|2014-07-29|00559|1447.98|2014-07-29
20009|2014|1|VALOR EMPENHADO CORRESPONDENTE AO PATRONAL DO NOVO PARCELAMENTO DA PREVIDENCIA SOCIAL (GPS) CONF.DOC.ANEXO. MES DE JANEIRO DE 2014.|3875.17|1.00|1|2014-02-13|00010|3875.17|2014-01-10
200670|2014|1|VALOR EMPENHADO REF AOS SERVIÇOS DE APOIO NA SEDE DA SEJER COM DISTRIBUIÇÃO DE MATERIAL E EQUIPAMENTOS DURANTE OS JOGOS ESCOLARES DA JUVENTUDE 2014  CATEGORIA 15 A 17 ANOS NO PERIODO DE 06 A 15 DE NOVEMBRO DO CORRENTE ANO CONF. SOLICITAÇÃO EM ANEXO.|750.00|1.00|1|2014-11-18|00070|750.00|2014-11-14
220774|2014|1|VALOR DO EMPENHO REFERENTE SERVIÇOS DE RECAPAGEM E CONSERTO DE PNEUS, CONF. ESPECIFICADOS NA ORDEM DE SERVIÇO Nº 326/2014, DA ARP Nº 019/2014 DO PREGÃO Nº 016/2014 DESTA AUTARQUIA.|26290.00|1.00|1|2014-10-30|00737|26290.00|2014-10-30
141302|2014|1|VALOR EMPENHADO REFERENTE A FOLHA DE PAGAMENTO DOS SERVIÇO PRESTADO DOS SERVIDORES DO MÊS DE MAIO/2014 DA SECRETARIA DE DESENVOLVIMENTO SOCIAL, CONFORME RELATÓRIO.(DOCUMENTO EM ANEXO).|776234.54|1.00|unid|2014-05-30|00067|776234.54|2014-05-30
70050|2014|1|VALOR EMPENHADO CORRESPONDENTE AO PATRONAL DO NOVO PARCELAMENTO DA PREVIDÊNCIA SOCIAL (GPS) CONF.DOC.ANEXO. MÊS DE FEVEREIRO DE 2014.|1985.39|1.00|1|2014-02-25|00010|1985.39|2014-02-10
400100|2014|1|Valor empenhado referente Confecção de 300 carimbos modelo 4911 alto em tintantes para atender necessidades da SETRANSP e suas Secretaria Executiva do Orçamento Participativo, da Controladoria Geral do Municipio e Ouvidoria Geral do Municipio, conforme documentos anexo.|7800.00|1.00|Und|2014-04-29|00716|7800.00|2014-04-29
20034|2014|1|O VALOR EMPENHADO REFERE-SE A AQUISICAO DE MATERIAIS DE CONSUMO DIVERSOS, A SEREM UTILIZADOS PELO GABINETE DO PREFEITO E SUAS COORDENADORIAS. ESTANDO OS DOCUMENTOS NECESSARIOS ANEXADOS AO PROCESSO.|80.00|1.00|und|2014-02-18|00583|80.00|2014-01-24
70445|2014|1|VALOR EMPENHADO CORRESPONDENTE A TARIFAS DE OPERAÇÕES DE CRÉDITO EM C/C CAIXA (39-0) CONF.EXT.MÊS DE OUTUBRO DE 2014.|344.80|1.00|1|2014-11-10|00010|344.80|2014-11-10
200473|2014|1|VALOR EMPENHADO CORRESPONDENTE A AMORTIZAÇÃO DO CONT. DA CAIXA ECNÔMICA FEDERAL (PAC-SANHAUÁ). VENCIMENTO 16 DE SETEMBRO DE 2014.|279.28|1.00|1|2014-09-16|00010|279.28|2014-09-16
391917|2014|1|Valor Empenhado a Aquisição de Água destilada estéril, apirogênica e atóxica acondicionada em frasco flexível com volume total de 1.000ml, graduado e sistema fechado, Marca: Euroforma,|2.20|70000.00|Frs|2014-06-16|00006|154000.00|2014-06-13
310451|2014|1|VL. EMPENHADO P/ FAZER FACE AO PAGAMENTO COM AQUISIÇÃO DE LEITE PASTEURIZADO TIPO B, PARA ESTE INSTITUTO CONFORME DESCRITO NA AUTORIZAÇÃO DE EMPENHO EMITIDA PELA COMISSÃO SETORIAL DE LICITAÇÃO DA SMS E ATA DE REGISTRO DE PREÇOS Nº 058/2013.|2.10|4270.00|LTS|2014-08-20|00117|8967.00|2014-08-20
200341|2014|1|VALOR EMEPNHADO REF A CONTRATAÇÃO DE APRESENTAÇÃO ARTISITICA DO GRUPO CELERADOS DESTINADO AO PROJETO DA "VII SEMANA MUNICIPAL DA JUVENTUDE" QUE OCORRERA NOS DIAS 11 A 17 DE AGOSTO DE 2014 EM JOÃO PESSOA. LOCAL DA APRESENTAÇÃO NA PRAÇA SKATE PLAZA MANARIRA DIA 17 DE AGOSTO DE 2014 CONF. CONTRATO Nº 012/2014|1500.00|1.00|1|2014-08-15|00070|1500.00|2014-08-15
590660|2014|1|VALOR EMPENHADO REF. PAGAMENTO DE ESTAGIÁRIO DOS ESTAGIARIOS ( AS) DO PROGRAMA BANCO CIDADÃO NO MÊS DE AGOSTO DE 2014 CONF. DOC. ANEXO.|483.87|1.00|UND|2014-08-26|00718|483.87|2014-08-26
