143858|2012|1|O VALOR QUE ORA EMPENHAMOS REFERE-SE A AUXÍLIO FINANCEIRO A PESSOA FÍSICA QUE SE ENCONTRA EM SITUAÇÃO DE VULNERABILIDADE SOCIAL E QUE DE ACORDO COM O PERFIL SÓCIO-ECONOMICO, FOI CONSTATADO QUE O MESMO NÃO DISPÕES DE CONDIÇÕES FINANCEIRA PARA PROVER SUA MORADIA, CONFORME PARECER SOCIAL DA DIPOP DESTA SECRETARIA. REF. A (02) DOIS MESES.|200.00|2.00|und|2012-10-25|00280|400.00|2012-10-25
270219|2012|1|Valor ref. a locação de 03 (três) veículos para atender as necessidades deste Instituto, conforme comprovações anexas ao processo nº 37300/2012.|3900.00|1.00|\N|2012-04-10|00108|3900.00|2012-04-04
143034|2012|1|VALOR QUE SE EMPENHA PARA FAZER FACE A DESPESA COM MATERIAL DE CONSUMO, ATENDENDO TERMO DE CONVENIO QUE ENTRE SI CELEBRAM A UNIÃO, POR INTERMEDIO DO MINISTERIO DO DESENVOLVIMENTO SOCIAL E COMBATE A FOME E O MUNICIPIO DE JOÃO PESSOA/PB EM CONFORMIDADE COM O ART. 19, DA LEI Nº 10.696/2003 , PROGRAMA DE AQUISIÇÃO DE ALIMENTOS - COMPRA DIRETA LOCAL DA AGRICULTURA FAMILIAR, CONVENIO Nº 064/2009 - SESAN|4500.00|1.00|und|2012-09-14|00559|4500.00|2012-09-14
40201|2012|1|O valor empenhado refere-se a locação de 2.000 (duas mil) cadeiras destinadas ao Sorteio das Unidades Habitacionais do Residencial Irmão Dulce onde participará o prefeito desta Capital, conforme Memorando nº. 43/2012, documentação anexa.|2000.00|1.00|und|2012-06-27|00663|2000.00|2012-06-27
140886|2012|1|VALOR QUE SE EMPENHA PARA FAZER FACE A DESPESA COM MATERIAL DE CONSUMO, ATENDENDO TERMO DE CONVENIO QUE ENTRE SI CELEBRAM A UNIÃO, POR INTERMEDIO DO MINISTERIO DO DESENVOLVIMENTO SOCIAL E COMBATE A FOME E O MUNICIPIO DE JOÃO PESSOA/PB EM CONFORMIDADE COM O ART. 19, DA LEI Nº 10.696/2003 , PROGRAMA DE AQUISIÇÃO DE ALIMENTOS - COMPRA DIRETA LOCAL DA AGRICULTURA FAMILIAR, CONVENIO Nº 064/2009 - SESAN|4500.00|1.00|und|2012-03-07|00280|4500.00|2012-03-07
430536|2012|1|VALOR EMPENHADO REF. A BOLSA AUXÍLIO DO ESTAGIÁRIO (A) DESTA SECRETARIA, DO MÊS DE SETEMBRO DE 2012, CONF. DOC. ANEXO.|500.00|1.00|UND|2012-09-14|00653|500.00|2012-09-14
170228|2012|1|VALOR EMPENHADO CORRESPONDENTE AO PARCELAMENTO DA ENERGISA CONF.AVISO DE LANÇAMENTO DÉBIOT EM C/C B.BRASIL (9428-5). MÊS DE AGOSTO DE 2012.|6596.40|1.00|1|2012-08-08|00010|6596.40|2012-08-08
391765|2012|3|e Curativo gel, estéril, não aderente, composto de água, Embalagem cm 85g de fácil manipulação e que proteja o produto após abertura, Marca: Curatec, para Cais Jaguaribe, conforme Ata de Registro de Preços nº 198/2011, Termo de Apostilamento e Pregão Presencial nº 019/2011 em anexo.|39.90|150.00|Bisn|2012-04-25|00006|5985.00|2012-04-25
391876|2012|1|Empenho ref.se a aquisição de Colete confec. em brim 100% alg. Sarja 3/1 com 260g/m2, na cor azul marinho, com bordado Agente de Saúde, Tam. PP, M. Vestir,|19.00|13.00|Und|2012-05-02|00006|247.00|2012-04-30
140073|2012|1|VALOR QUE SE EMPENHA PARA FAZER FACE A DESPESA COM MATERIAL DE CONSUMO, ATENDENDO TERMO DE CONVENIO QUE ENTRE SI CELEBRAM A UNIÃO, POR INTERMEDIO DO MINISTERIO DO DESENVOLVIMENTO SOCIAL E COMBATE A FOME E O MUNICIPIO DE JOÃO PESSOA/PB EM CONFORMIDADE COM O ART. 19, DA LEI Nº 10.696/2003 , PROGRAMA DE AQUISIÇÃO DE ALIMENTOS - COMPRA DIRETA LOCAL DA AGRICULTURA FAMILIAR, CONVENIO Nº 064/2009 - SESAN|4500.00|1.00|und|2012-02-01|00559|4500.00|2012-01-12
60436|2012|51|CODIGO DO PRODUTO:1300122048 / 1300112056 LUVA SOLDÁVEL 20 MM|0.50|150.00|UND|2012-08-27|00242|75.00|2012-07-24
420221|2012|1|VAOR REFERENTE A ORDEM DE COMPRA Nº 000526/2012. OFICIO Nº 00335/2012. PREGÃO PRESENCIAL 016/2012. AQUISIÇÃO DE CARTUCHOS E TONER.|455.00|24.00|UND|2012-09-25|00242|10920.00|2012-08-07
90126|2012|1|2010112210 - LOTE 13: A PRESENTE DESPESA REFERE-SE A LOCAÇÃO MENSAL DE CAMINHÃO MUCK COM CAPACIDADE MÍNIMA PARA 15 TONELADAS, COM LANÇA DE 20 METROS, CAIXA DUPLA E CABINE AUXILIAR, SEM MOTORISTA; KILOMETRAGEM LIVRE - ANO MODELO A PARTIR DE 2005 COM VIGÊNCIA ATÉ 31/05/2012, SOB RESPONSABILIDADE DA SEDURB, CONFORME CONTRATO Nº 065/2011, TERMO ADITIVO Nº 01/2012, ATA DE REGISTRO DE PREÇO Nº 15/2010-SEAD, PREGÃO PRESENCIAL Nº 22/2010, PROCESSO Nº 2011/058969 E DOC. EM ANEXO.  VALOR MENSAL R$ 25.800,00.|103200.00|1.00|und|2012-04-27|00242|103200.00|2012-03-14
