180229|2010|1|DESPESA EMPENHADA PARA FAZER FACE AO PAGAMENTO DE SERVIÇO DE POSTAGEM DE SEDEX PARA ESTE ORGÃO NO MES DE MARÇO DE 2010|41.00|1.00|UN|2010-03-29|00276|41.00|2010-03-29
143971|2010|1|VALOR EMPENHADO REFERENTE AO PAGAMENTO DA CONTRIBUIÇÃO PATRONAL JUNTO A PREVIDÊNCIA - ATIVA - IPM DA SECRETARIA DE DESENVOLVIMENTO SOCIAL, REFERENTE AO 13ª SALÁRIO, CONFORME RELATÓRIO. (DOCUMENTO EM ANEXO).|17253.82|1.00|unid|2010-12-14|00067|17253.82|2010-12-14
100710|2010|1|Valor empenhado referente a 02 ( duas )  diarias correspondente ao deslocamento de João Pessoa-Pb a Cidade de Salvador-BA para Participar do Seminario Programa do Livro Didatico / PNLD 2011  conforme a Proposta e Concessão de Diarias nº 119/2010 , Processo Administrativo nº 2010/049417 e documenatção anexa.|178.28|1.00|Und|2010-05-14|00316|178.28|2010-05-14
143788|2010|1|VALOR QUE SE EMPENHA PARA FAZER FACE A DESPESA COM MATERIAL DE CONSUMO, ATENDENDO TERMO DE CONVENIO QUE ENTRE SI CELEBRAM A UNIÃO, POR INTERMEDIO DO MINISTERIO DO DESENVOLVIMENTO SOCIAL E COMBATE A FOME E O MUNICIPIO DE JOÃO PESSOA/PB EM CONFORMIDADE COM O ART. 19, DA LEI Nº 10.696/2003 , PROGRAMA DE AQUISIÇÃO DE ALIMENTOS - COMPRA DIRETA LOCAL DA AGRICULTURA FAMILIAR.|736.00|1.00|und|2010-11-30|00559|736.00|2010-11-30
430264|2010|1|VALOR  EMPENHADO REF. BOLSA AUXILIO DO (A) ESTAGIÁRIO (A) DO PROGRAMA EMPREENDER-JP, CORRESPONDENTE AO MÊS DE ABRIL DE 2010. CONF. DOC. EM ANEXO.|300.00|1.00|UND|2010-04-19|00538|300.00|2010-04-19
220591|2010|1|VLR QUE SE EMPENHA REF. A FATURA DO MÊS DE JULHO/10, DESTA AUTARQUIA.|269.04|1.00|UNID.|2010-07-12|00532|269.04|2010-07-12
220307|2010|1|VLR QUE SE EMPENHA REF. A AQUISIÇÃO  DE FERRAMENTAS E UTENSILIOS, CONF CONTRATO Nº 016/10, DECORRENTE DO PREGÃO PRESENCIAL Nº 010/10 E PROCESSO ADMINISTRATIVO Nº 0070/10 E OC Nº168/10, PARA ATENDER AS NECESSIDADES DESTA AUTARQUIA.|11978.50|1.00|UNID.|2010-04-08|00440|11978.50|2010-04-08
100972|2010|1|VALOR EMPENHADO REFERENTE A AMORTIZAÇÃO DO TERMO DE COOPERAÇÃO TÉCNICA E FINANCEIRA FIRMADO ENTRE A CHESF E A PMJP, VISANDO A IMPLANTAÇÃO DA EXPANSÃO DA ILUMINAÇÃO PÚBLICA  DE JOÃO PESSOA DENTRO DO PROGRAMA RELUZ CONFORME AVISO DE LANÇAMENTO. VENC. 30/06/10.|8894.53|1.00|1|2010-06-22|00386|8894.53|2010-06-22
142970|2010|1|VALOR QUE ORA EMPENHAMOS PARA FAZER FACE A DESPESA COM SERVIÇO DE LOCAÇÃO DE TRANSPORTES RODOVIÁRIO 01 (UM) ONIBUS , COM AR CODICIONADO, 50 (CINQUENTA ) LUGARES, SOM DE CD, TV, DVD, GELADEIRA ELETRICA E WC, COM DESTINO JOAO PESSOA/CAJAZEIRAS/JOAO PESSOA, ATENDENDO NECESSIDADE DO PETI/D.A.S. DESTA SECRETARIA.|2900.00|1.00|UND|2010-10-06|00280|2900.00|2010-10-06
140936|2010|1|VALOR EMPENHADO CORRESPONDENTE A DESPESA PARA PAGTº, REFERENTE A LOCAÇÃO DE VEÍCULO NOS MESES DE AGOSTO A DEZEMBRO DE 2009, COM BASE NO CONTRATO Nº 84/2006, ADITIVO Nº 03- SOB A RESPONSABILIDADE DA SEDES, CONFOME REQUERIMENTO Nº 009/2010.|29700.00|1.00|1|2010-04-07|00010|29700.00|2010-04-07
