2012|2|42|SEMOB|1122050000|OUTRAS TAXAS|RECURSOS DIRETAMENTE ARRECADADOS|13245.03|2013-01-29|0|Arrecadacao de Receita
2012|6|1|PMJP|1220290000|CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA|RECURSOS ORDINÁRIOS|1617236.25|2013-01-29|0|Arrecadacao de Receita
2012|3|11|FMC|1325029900|REMUNERAÇÃO DE OUTROS DEPÓSITOS DE RECURSOS NÃO VINCULADOS|RECURSOS DIRETAMENTE ARRECADADOS|2950.30|2013-01-29|0|Arrecadacao de Receita
2012|10|1|PMJP|1761000000|TRANSFERÊNCIAS DE CONVÊNIOS - RECURSOS DA UNIÃO|TRANSF DE CONVENIO-REC DA UNIAO|77541.20|2013-01-29|0|Arrecadacao de Receita
2012|3|6|IPM|7210290100|CONTRIBUIÇÃO PATRONAL DE SERV. ATIVO CIVIL INTRA-ORÇAMENTÁRIAS|RECURSOS DIRETAMENTE ARRECADADOS|3641245.56|2013-01-29|0|Arrecadacao de Receita
2012|2|1|PMJP|1122020000|TAXA DE COLETA DE RESÍDUOS|RECURSOS ORDINÁRIOS|7337486.35|2013-01-29|0|Arrecadacao de Receita
2012|4|6|IPM|1210291100|CONTRIBUIÇÕES DE PENSIONISTA CIVIL|RECURSOS DIRETAMENTE ARRECADADOS|50387.31|2013-01-29|0|Arrecadacao de Receita
2012|7|1|PMJP|1721360100|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR 87/96|RECURSOS ORDINÁRIOS|35760.47|2013-01-29|0|Arrecadacao de Receita
2012|7|1|PMJP|1722011300|COTA-PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMÍNIO ECONÔMICO|TRANSFERÊNCIAS DO ESTADO - CIDE|215625.16|2013-01-29|0|Arrecadacao de Receita
2012|9|1|PMJP|1911400000|MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS|RECURSOS ORDINÁRIOS|21847.30|2013-01-29|0|Arrecadacao de Receita
2012|8|1|PMJP|1932000000|RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA|RECURSOS ORDINÁRIOS|39332.97|2013-01-29|0|Arrecadacao de Receita
2012|3|1|PMJP|1931130000|RECEITA DA DÍVIDA ATIVA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS|RECURSOS ORDINÁRIOS|141070.49|2013-01-29|0|Arrecadacao de Receita
2012|7|1|PMJP|1325010200|REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - RECEITA DE APLICAÇÃO FINANCEIRA - RECURSOS DO FUNDEB|RECURSOS DO FUNDEB|45340.06|2013-01-29|0|Arrecadacao de Receita
2012|12|1|PMJP|9721360100|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - LEI COMPLEMENTAR 87/96|RECURSOS ORDINÁRIOS|7152.09|2013-01-29|0|Arrecadacao de Receita
2012|1|6|IPM|1210291100|CONTRIBUIÇÕES DE PENSIONISTA CIVIL|RECURSOS DIRETAMENTE ARRECADADOS|50859.82|2013-01-29|0|Arrecadacao de Receita
2012|5|1|PMJP|1113050000|IMPOSTOS SOBRE SERVIÇOS DE QUALQUER NATUREZA|RECURSOS ORDINÁRIOS|10528965.71|2013-01-29|0|Arrecadacao de Receita
2012|1|1|PMJP|1724020100|TRANSFERENCIAS DE RECURSOS DA COMPLEMENTAÇÃO DA UNIÃO AO FUNDO DE MANUTENÇAO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB|RECURSOS DO FUNDEB|9000000.00|2012-01-26|0|Previsao de Receita
2012|5|1|PMJP|1721010500|COTA-PARTE DO ITR|RECURSOS ORDINÁRIOS|6.30|2013-01-29|0|Arrecadacao de Receita
2012|1|18|PROCON|1990990000|OUTRAS RECEITAS|RECURSOS DIRETAMENTE ARRECADADOS|64213.98|2013-01-29|0|Arrecadacao de Receita
2012|5|1|PMJP|1990990000|OUTRAS RECEITAS|RECURSOS ORDINÁRIOS|516877.54|2013-01-29|0|Arrecadacao de Receita
2012|11|2|EMLUR|1920000000|INDENIZAÇÕES E RESTITUIÇÕES|RECURSOS DIRETAMENTE ARRECADADOS|323.86|2013-01-29|0|Arrecadacao de Receita
2012|7|6|IPM|1210290200|CONTRIBUIÇÕES DE SERVIDORES|RECURSOS DIRETAMENTE ARRECADADOS|1853452.44|2013-01-29|0|Arrecadacao de Receita
2012|1|1|PMJP|2471990000|TRANSF.DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES|RECURSOS ORDINÁRIOS|114241626.00|2012-01-26|0|Previsao de Receita
2012|4|42|SEMOB|1122050000|OUTRAS TAXAS|RECURSOS DIRETAMENTE ARRECADADOS|6952.66|2013-01-29|0|Arrecadacao de Receita
2012|8|1|PMJP|1722010100|COTA - PARTE  DO  ICMS|RECURSOS ORDINÁRIOS|19952656.88|2013-01-29|0|Arrecadacao de Receita
2012|1|2|EMLUR|1122050000|OUTRAS TAXAS|RECURSOS DIRETAMENTE ARRECADADOS|250.00|2012-01-26|0|Previsao de Receita
2012|1|1|PMJP|1390010200|RENDIMENTOS DE APLICAÇÕES FINANCEIRAS - REC. CONVÊNIOS DA PMJP|TRANSF DE CONVENIO-REC DA UNIAO|129648.73|2013-01-29|0|Arrecadacao de Receita
2012|11|1|PMJP|1121020000|TAXA PELA RENOVAÇÃO DE LICENÇA|RECURSOS ORDINÁRIOS|314.18|2013-01-29|0|Arrecadacao de Receita
2012|4|35|FUNDO MUNICIPAL  DE URBANIZAÇÃO - FUNDURB|1390010501|RENDIMENTOS DE APLICACOES FINANCEIRAS -REC. DA OUTORGA ONEROSA|RECURSOS DIRETAMENTE ARRECADADOS|212064.73|2013-01-29|0|Arrecadacao de Receita
2012|1|33|FUNDO MUNICIPAL DE APOIO AOS PEQUENOS NEGÓCIOS|1325029900|REMUNERAÇÃO DE OUTROS DEPÓSITOS DE RECURSOS NÃO VINCULADOS|RECURSOS DIRETAMENTE ARRECADADOS|13020000.00|2012-01-26|0|Previsao de Receita
2012|6|33|FUNDO MUNICIPAL DE APOIO AOS PEQUENOS NEGÓCIOS|1220990100|OUTRAS CONTRIBUIÇÕES ECONÔMICAS - EMPREENDER - JP|RECURSOS DIRETAMENTE ARRECADADOS|608842.83|2013-01-29|0|Arrecadacao de Receita
2012|9|10|FUNJOPE|1325019900|REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS|RECEITAS DIVERSAS|2875.03|2013-01-29|0|Arrecadacao de Receita
2012|6|1|PMJP|9721010200|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - FPM|RECURSOS ORDINÁRIOS|4718083.73|2013-01-29|0|Arrecadacao de Receita
2012|11|6|IPM|1210290200|CONTRIBUIÇÕES DE SERVIDORES|RECURSOS DIRETAMENTE ARRECADADOS|1877857.59|2013-01-29|0|Arrecadacao de Receita
2012|1|1|PMJP|1764010000|TRANSFERêNCIAS DE CONVÊNIOS - REC. DE INSTITUIÇÕES PRIVADAS - ADM.DIRETA - REC. DO TESOURO|TRANSF. DE CONVENIO - REC. DE INSTITUIÇOES PRIVADAS|143500.00|2012-01-26|0|Previsao de Receita
