390676|2015|6|Hiparina 5.000UI Frs amp. 5ml, Marca: Cristalia,|7.55|1000.00|F/A|2015-03-24|00006|7550.00|2015-03-20
530265|2015|1|VALOR EMPENHADO REFERENTE A PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO NO CENTRO DE RECONDICIONAMENTO DE COMPUTADORES, DE ACORDO COM O CONVÊNIO Nº 795107/2013 CELEBRADOS ENTRE O MINISTÉRIO DAS COMUNICAÇÕES E PREFEITURA MUNICIPAL DE JOÃO PESSOA, PROPORCIONAL AO MÊS DE NOVEMBRO, CONFORME DOCUMENTOS ANEXO.                 \r\nNÚMERO DA META: 1 ESPECIFICAÇÃO: FORMAR JOVENS EM RECONDICIONAMENTO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA.\r\nNÚMERO DA ETAPA: 3 ESPECIFICAÇÃO: CONTRATAÇÃO DE SERVIÇOS DE FORMAÇÃO\r\n|2000.00|1.00|UN|2015-12-22|00242|2000.00|2015-11-24
110521|2015|1|O VALOR EMPENHADO REFERE-SE A LOCAÇÃO DE TRÊS CAMINHÕES BASCULANTES DE CARROCERIA ABERTA DE CAPACIDADE DE 10M³, DE ACORDO COM O CONTRATO 59/2012/SEINFRA - LOTE 03, PREGÃO PRESENCIAL N° 10/2012/SEINFRA. MEDIÇÃO N° 30.|27866.30|1.00|1|2015-12-07|00848|27866.30|2015-11-30
390159|2015|1|VALOR EMPENHADO REF. A PRODUÇÃO AMBULATORIAL FAEC - TERAPIA RENAL SUBSTITUTIVA, COMPETENCIA,  NOVEMBRO/2014, CONF. MEMO /DR/SMS/Nº 1738/2014, NOTA FISCAL DE SERVIÇOS Nº 1000033, REQUERIMENTO Nº 003/2015-SMS, EM ANEXO. PROCESSO Nº 24.659/2014|187643.06|1.00|\N|2015-02-24|00112|187643.06|2015-01-09
600606|2015|1|VLR EMPENHADO P/FAZER FACE AO PAGTO C/CONTA TELEFONICA DE CELULAR DESTA SEMOB C/VENCIMENTO EM 20.12.2015|1376.19|1.00|UMA|2015-12-11|00105|1376.19|2015-12-10
130258|2015|1|O VALOR EMPENHADO REFERE-SE AO PAGAMENTO DO SALARIO DO MES DE ABRIL/2015, DE ACORDO COM O PROCESSO EXTERNO Nº 047737/2015, PARECER JURIDICO Nº 1628/2015 E DOCUMENTOS ANEXO.|788.00|1.00|UND|2015-07-13|00648|788.00|2015-07-13
310096|2015|1|VL. EMPENHADO P/ FAZER FACE AO PAGAMENTO COM SERVIÇOS PRESTADOS NA MANUTENÇÃO CORRETIVA EM 02(DOIS)MONITORES MULTIPARAMETROS DESTE INSTITUTO CONFORME DESCRITO NA AE Nº053/2015 .|5570.00|1.00|UM|2015-03-17|00117|5570.00|2015-03-13
100199|2015|1|VALOR EMPENHADO REFERENTE A FOLHA DE PAGAMENTO DOS COMISSIONADOS, ELETIVO E AG. POLITICO  DO SERVIDOR DO MÊS DE FEVEREIRO/2015 DA SECRETARIA MUNICIPAL DA EDUCAÇÃO E CULTURA - FUNDEB, CONFORME RELATÓRIO. (DOCUMENTO EM ANEXO).|144763.49|1.00|unid|2015-03-23|00067|144763.49|2015-02-26
392462|2015|2|NEGATOSCÓPIO DE 01 CORPO - MARCA: KONEX / PREMIUM,|578.00|11.00|Und|2015-08-10|00006|6358.00|2015-07-31
390851|2015|1|A PRESENTE DESPESAS REFERE-SE AO EXERCICIO ANTERIORES/2013, NO PAGAMENTO DAS NFs. Nº 630 e 629, REFERENTE À NE Nº 393540/2014, NO SERVIÇOS DE SAÚDE PRESTADOS EM PACIENTES GRAVES E DE TERAPIA INTENSIVA NO HMSI E ASSISTENCIA MÉDICA PRESTADOS AOS PACIENTES DO SUS NO COMPLEXO HOSPITALAR DE MANGABEIRA NO PERÍODO DE SETEMBRO DE 2013, CONFORME CONTRATO Nº 035/2012, DISPENSA DE LICITAÇÃO 010/2012, PARECER GS/AJUR/CGM 562/2014 DA CONTROLADORIA GERAL DO MUNICIPIO, REQUERIMENETO Nº 101/2015, PARECER DO COPS E DOCUMENTOS ANEXO AO PROCESSO Nº 20.411/2013|47450.00|1.00|\N|2015-04-10|00006|47450.00|2015-03-31
