480082|2013|1|VALOR EMPENHADO REFERENTE A CONFECÇÃO DE 350 (TREZENTAS E CINQUENTA) CAMISAS BRANCAS, COM ESTAMPA FRENTE E VERSO (MINHA CASA MINHA VIDA), PARA EVENTO DE ENTREGA DO RESIDENCIAL JARDIM VENEZA, CONFORME PROPOSTA EM ANEXO.|4025.00|1.00|1|2013-03-08|00687|4025.00|2013-03-08
60006|2013|4|1040301079 - PIMENTÃO TIPO VERDE. PRODUTO: PIMENTÃO IN-NATURA.|4.30|48.00|Kg|2013-04-22|00242|206.40|2013-01-02
100059|2013|1|VALOR EMPENHADO CORRESPONDENTE A TAXA ADMINISTRATIVA DO CONTRATO DE MELHORIA DA SINALIZAÇÃO SEMAFÓRICA PÚBLICA PÚBLICA, FIRMADO ENTRE A CHESF E A PMJP, DO PROGRAMA RELUZ, CONF.DOC.ANEXO. VENC. 30 DE JANEIRO DE 2013.|599.69|1.00|1|2013-02-14|00010|599.69|2013-01-24
130475|2013|1|Valor empenhado refere-se ao Demonstrativo de Reajustamento das Medições nº 20, Reforma, Recuperação e Melhorias de Equipamentos da Saúde - Distrito III - Lote 03 - USF José Américo, conforme Contrato nº 49/2011/SMS, Concorrência pública nº 10/2011, Ofício nº 1147/GS e Parecer Técnico em anexo.|1095.11|1.00|\N|2013-11-26|00242|1095.11|2013-10-18
393267|2013|1|VALOR EMPENHADO REF. AO PAGAMENTO DOS PRESTADORES DE SERVIÇOS - CEREST, REL. AO MÊS DE AGÔSTO/2013, CONF. MEMO Nº 630/2013, EM ANEXO.|15327.00|1.00|\N|2013-08-27|00112|15327.00|2013-08-26
140316|2013|1|VALOR QUE ORA EMPENHAMOS DE FORMA ESTIMATIVA  PARA ATENDER CONTRATO Nº. 90/2011 E SEU 1º TERMO ADITIVO PARA PRESTAÇÃO DE SERVIÇOS DE TRASLADO FUNERÁRIO EM VEÍCULO PADRÃO INCLUINDO URNAS FUNERÁRIAS, PARA ATENDER DEMANDA DO BALCÃO DE DIREITO DA SEDES, POR FORÇA DO PRESENTE INSTRUMENTO NOS AUTOS DO PROCESSO Nº. 2011/012519, CONSENTÂNEO AO PREGÃO PRESENCIAL Nº. 024/2011.REF AOS MESES DE JANEIRO A JULHO/2013.|70000.00|1.00|UND|2013-02-06|00280|70000.00|2013-01-06
141095|2013|1|VALOR QUE ORA EMPENHAMOS REFERE-SE DE SUBVENÇÕES SOCIAIS ÁS INSTITUIÇÕES CONVENIADAS AO CMDCA, CONFORME CONVÊNIO SEDES/FMDCA Nº 001/2013, COM RECURSOS DIRETAMENTE ARRECADADOS.|29999.92|1.00|und|2013-04-12|00252|29999.92|2013-04-12
140211|2013|1|O VALOR QUE ORA EMPENHAMOS REFERE-SE A AUXÍLIO FINANCEIRO A PESSOA FÍSICA QUE SE ENCONTRA EM SITUAÇÃO DE VULNERABILIDADE SOCIAL E QUE DE ACORDO COM O PERFIL SÓCIO-ECONOMICO, FOI CONSTATADO QUE O MESMO NÃO DISPÕES DE CONDIÇÕES FINANCEIRA PARA PROVER SUA MORADIA, CONFORME PARECER SOCIAL DA DIPOP DESTA SECRETARIA. REF. A (06) SEIS MESES.|200.00|6.00|MES|2013-02-05|00280|1200.00|2013-01-02
410111|2013|1|VALOR EMPENHADO CORRESPONDENTE A PARCELAMENTO DE DÉBITOS FEDERAIS ENTRE A PMJP E A PROCURADORIA FEDERAL. CONFDARF. VENC. 31 DE JULHO DE 2013.|518.84|1.00|1|2013-07-12|00010|518.84|2013-07-12
394160|2013|2|FIXADOR CELULAR EM SPRAY 100ML - MARCA: VAGISPEC, PARA ATENDER A ATENÇÃO BÁSICA, CONF. ATA DE REGISTRO DE PREÇOS Nº 081/2013, PROCESSO LICITATORIO Nº 03.244/2013 E PREGÃO ELETRÔNICO Nº 084/2013.|3.38|600.00|UND|2013-12-04|00738|2028.00|2013-11-29
310539|2013|1|VALOR EMPENHADO PARA FAZER FACE AO PAGAMENTO COM SERVIÇO DE MNUTENÇÃO E REGULAGEM EM 04(QUATRO) MÁQUINAS DE COSTURA RETA INDUSTRIAL, DESTE INSTITUTO CONFORME AE Nº147/2013.|80.00|4.00|UND.|2013-09-09|00118|320.00|2013-09-09
141007|2013|1|VALOR QUE ORA EMPENHAMOS REFERE-SE A PAGAMENTO DOS PRETADORES DE SERVIÇOS NOS COLETIVOS DO PROGRAMA PROJOVEM ADOLESCENTE REFERENTE FEVEREIRO/2013, COM RECURSOS DO MDSCF/FNAS|24176.34|1.00|UND|2013-03-22|00251|24176.34|2013-03-22
392091|2013|6|PILHA PALITO ALCALINA TIPO AAA, 1,5 VOLTS - MARCA: ELGIN,...........|0.85|48.00|UNID|2013-05-29|00112|40.80|2013-05-28
110046|2013|1|O valor empenhado, refere-se a pavimentação em paralelepípedos dos barros de Alto do Mateus, Cruz das Armas,Funcionarios , Grotão, Jardim Veneza,,apresentado pelo LOTE 02, conforme Contrato 36/2012 da CP 16/2011 da CSL SEINFRA.                                                                                                                        CONTA BANCARIA - B. ITAU - AG. 6590-   C/C. 08775-2|200000.00|1.00|\N|2013-04-27|00242|200000.00|2013-02-01
400034|2013|1|VALOR EMPENHADO CORRESPONDENTE AO PAGTº DE AMORTIZAÇÃO DO CONTRATO DA CAIXA ECONÔMICA FEDERAL ( PAC-SANHAUÁ). VENC. 18 DE FEVEREIRO DE 2013.|465.27|1.00|1|2013-02-22|00010|465.27|2013-02-15
240022|2013|1|A PRESENTE DESPESA REFERE-SE A LOCAÇÃO MENSAL DE 10 (DEZ) VEÍCULOS DE PASSEIO: MOTOR 1.0 FLEX (ÁLCOOL E GASOLINA); COR PRATA; 05 PORTAS; DIREÇÃO HIDRÁULICA; AR CONDICIONADO; PELÍCULA DE ESCURECIMENTO DOS VIDROS PARA PROTEÇÃO CONTRA RAIOS SOLARES; NOVO DE FÁBRICA (ZERO KM) E CORRESPONDER AO ANO/MODELO MAIS ATUALIZADO QUANDO DA ASSINATURA DO CONTRATO; MOTORISTA E COMBUSTÍVEL POR CONTA DA PMJP; VIDROS E TRAVAS COM ACIONAMENTO ELÉTRICO; SISTEMA DE ALARME; CD PLAYER AUTOMOTIVO; KILOMETRAGEM LIVRE, DESTINADO A SECRETARIA  DE SEGURANÇA URBANA E CIDADANIA, VALOR MENSAL R$ 10.980,00 E COM VIGÊNCIA ATÉ 03/05/2014,  CONFORME CONTRATO Nº 59/2013, PREGÃO PRESENCIAL Nº 52/2012 E DOCUMENTOS ANEXO.|87474.00|1.00|und|2013-05-31|00242|87474.00|2013-05-07
480243|2013|1|VALOR EMPENHADO REFERENTE A 2ª  LIBERAÇÃO DA CONTRATAÇÃO DE SERVIÇO DE REGULARIZAÇÃO FUNDIÁRIA DO RESIDENCIAL GERVASIO MAIA E DO RESIDENCIAL PAULO AFONSO, EM JOÃO PESSOA - PB, CONFORME DISPENSA DE LICITAÇÃO DE Nº 04/2011 E CONTRATO DE Nº 03/2011, CONVÊNIO DE Nº 19642446/2006.|2817.76|1.00|1|2013-06-03|00242|2817.76|2013-05-21
142545|2013|1|O VALOR QUE ORA EMPENHAMOS PARA FAZER FACE A DESPESA DE ACORDO COMA LEI MUNICIPAL DE Nº 11.608/12/2008 - PROGRAMA MUNICIPAL BOLSA UNIVERSIDADE - PMJPuni, ADMINISTRADO PELA SEDES - ATRAVES DO PROGRAMA BOLSA FAMILIA. REF. AO SEGUNDO SEMESTRE/2013.|113.00|6.00|und|2013-08-08|00280|678.00|2013-08-08
391694|2013|8|SAL REFINADO (MARCA: KISAL), PARA ATENDER AO CAIS, CONF. ATA DE REGISTRO DE PREÇOS Nº 127/2012, PROCESSO Nº 17.423/2012, PREGÃO PRESENCIAL Nº 191/2011, MEMO. Nº 019/2013, EM ANEXO AO PROC. Nº 07.326/2013.|0.97|178.00|PCT|2013-05-10|00468|172.66|2013-05-02
394028|2013|1|VALOR EMPENHADO REF. A AQUISIÇÃO DE:  CARNES E PEIXE, PARA ATENDER O CHMGTMB, CONF. ATA DE REGISTRO DE PREÇOS Nº 067/2013 E ANEXO DA ATA, EM ANEXO. PROCESSO Nº 11.567/2012 - PREGÃO PRESENCIAL Nº 025/2013|251926.53|1.00|\N|2013-11-22|00112|251926.53|2013-11-19
600478|2013|1|VLR EMPENHADO P/FAZER FACE AO PAGTO C/FOLHA DOS FUNCIONARIOS DESTA SEMOB NO MES DE OUTUBRO/2013|1126788.66|1.00|UMA|2013-10-30|00105|1126788.66|2013-10-25
390683|2013|5|CÂMARA DE AR R21- 40 SDI(MARCA: VULCAN), PARA ATENDER AO SAMU, CONF. ATA DE REGISTRO DE PREÇOS Nº 280/2012, PROCESSO Nº 317/2012, PREGÃO PRESENCIAL Nº 149/2012, EM ANEXO AO PROC. Nº 02.850/2013.|19.00|10.00|UNID|2013-03-01|00468|190.00|2013-02-26
130497|2013|1|O VALOR EMPENHADO REFERE-SE A MATERIAL PERMANENTE, NA AQUISIÇÃO CAMARA DIGITAL - TIPO DA CAMARA: FOTOGRAFICA DIGITAL; MONITOR DISPLAY-LCD 3.0 (230K); RESOLUÇÃO EM MAGAPIXELS (MP) 16MP: MEMÓRIA EXPANSÍVEL POR CARTÕES DE MEMORIA: COMPATIVEIS SD MEMORY CARD: CONEXÕES: AV: SENSOR CCD DE ½, 3 POLEGADAS COM FILTRO DE CORES PRIMÁRIAS; ZOOM ÓPTICO 5X; ZOOM DIGITAL 6,7X; VELOCIDADE DO OBTURADOR: ELETRONIC- PARA ASSESSORIA ENG. E ARQUITETURA, CONFORME MEMO. Nº 195/2013, ORÇAMENTO, MAPA COMPARATIVO, ORDEM DE COMPRA, PARECER TÉCNICO E DOCUMENTO ANEXO AO PROC. Nº 16042/13.|525.00|2.00|Und|2013-11-13|00350|1050.00|2013-11-08
580046|2013|1|VALOR EMPENHADO CORRESPONDENTE A LOCAÇÃO DE VEÍCULOS DO MÊS DE DEZEMBRO DE 2012 COM BASE NOS CONTRATOS Nº 16/2011, ADITIVO Nº 01, SOB A RESPONSABILIDADE DO SEPPM, CONF. REQUERIMENTO Nº 037/2013.|1060.00|1.00|1|2013-02-28|00010|1060.00|2013-02-28
270868|2013|1|Valor referente ao salário família, competência outubro/2013.|3318.00|1.00|\N|2013-11-11|00108|3318.00|2013-10-29
392409|2013|1|EMPENHO PARCIAL REF. AO ALUGUEL DO IMÓVEL SITUADO NA RUA: JOSÉ BENTO MACHADO Nº 04 - ALTO DO CÉU - MANDACARÚ, O QUAL SERÁ DESTINADO Á INSTALAÇÃO DA USF ALTO DO CÉU I, CONF. TERMO ADITIVO Nº 001/2013 AO CONTRATO DE LOCAÇÃO DE IMÓVEL NÃO RESIDENCIAL Nº 046/2012, EM ANEXO. DISPENSA DE LICITAÇÃO Nº 022/2012|432.20|9.00|MENSAL|2013-06-18|00112|3889.80|2013-06-17
101096|2013|1|Valor empenhado referente ao pagamento da Bolsa Auxilio aos Alunos do I Curso de Formação da Guarda Civil Municipal, em conformidade ao Art. 61 da Lei Complementar 66/2011 referente ao mês de Julho/2013, conforme Ofício nº 256/2013 Processo Administrativo nº 2013/74113 e documentação anexa.|700.00|1.00|UND|2013-07-30|00316|700.00|2013-07-30
310691|2013|1|VL. EMPENHADO P/ FAZER FACE AO PAGAMENTO COM AQUISIÇÃO DE LEITE PASTEURIZADO TIPO B, PARA ESTE INSTITUTO CONFORME DESCRITO NA AURORIZAÇÃO DE EMPENHO EMITIDA PELA COMISSÃO SETORIAL DE LICITAÇÃO DA SMS E ATA DE REGISTRO DE PREÇOS Nº 058/2013.|2.10|2170.00|LT|2013-11-14|00117|4557.00|2013-11-14
590581|2013|1|VALOR EMPENHADO REF. AO RESSARCIMENTO DE PARCELA DA LINHA DE MICROCREDITO SOCIAL CONSIGNADO DESCONTADO INDEVIDAMENTE DO CONTRA CHEQUE DO ( A )  SERVIDOR ( A) CONF. DOC. ANEXO.|258.58|1.00|UND|2013-10-22|00718|258.58|2013-10-22
