2014|6|35|FUNDO MUNICIPAL  DE URBANIZAÇÃO - FUNDURB|1390010501|RENDIMENTOS DE APLICACOES FINANCEIRAS -REC. DA OUTORGA ONEROSA|RECURSOS DIRETAMENTE ARRECADADOS|3997.21|2015-02-10|0|Arrecadacao de Receita
2014|10|1|PMJP|1112080000|IMPOSTO SOBRE TRANSMISSÃO -"INTER VIVOS" DE BENS IMÓVEIS E DE DIREITOS REAIS SOBRE IMÓVEIS -  ITBI|RECURSOS ORDINÁRIOS|18600000.00|2015-02-10|0|Previsao de Receita
2014|12|13|FMS|1721013312|FUNDO DE AÇÕES ESTRATÉGICAS E COMPENSAÇÃO - FAEC|SISTEMA ÚNICO DE SAÚDE - SUS|1788059.68|2015-02-10|0|Arrecadacao de Receita
2014|8|1|PMJP|9722010100|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - ICMS|RECURSOS ORDINÁRIOS|4853324.59|2015-02-10|0|Arrecadacao de Receita
2014|3|1|PMJP|1931990000|RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS|RECURSOS ORDINÁRIOS|444826.38|2015-02-10|0|Arrecadacao de Receita
2014|7|6|IPM|7210290600|CONTRIBUIÇÃO PATRINAL DE INATIVO CIVIL - INTRA-ORÇAMENTÁRIA (FUNFIN)|RECEITAS DO FUNDO PREVIDENCIÁRIO  FINANCEIRO - FUNFIN|18636.20|2015-02-10|0|Arrecadacao de Receita
2014|1|6|IPM|1210290900|CONTRIBUIÇÃO DO SERVIDOR INATIVO CIVIL|RECEITAS DO FUNDO PREVIDENCIÁRIO CAPITALIZADO - FUNPREV|13000.00|2015-02-10|0|Previsao de Receita
2014|3|13|FMS|1722330000|TRANSFERÊNCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAÚDE|TRANSF. DE RECURSO DO ESTADO PARA PROGRAMA DE SAÚDE|513606.22|2015-02-10|0|Arrecadacao de Receita
2014|9|1|PMJP|1721359900|OUTRAS TRANSF. DE RECURSOS DO FUNDO NACIONAL DE DESENV. DA EDUCAÇÃO - FNDE|TRANSFERENCIAS DA UNIÃO - FNDE|2238260.18|2015-02-10|0|Arrecadacao de Receita
2014|12|6|IPM|1210290100|CONTRIBUIÇÕES PATRONAIS -  ATIVOS CIVIL|RECEITAS DO FUNDO PREVIDENCIÁRIO  FINANCEIRO - FUNFIN|19017.97|2015-02-10|0|Arrecadacao de Receita
